gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1144694755																																																											G	Geneva Herbarium – General Collection (G)			Specimen					G-G-171541/1		Schlechter, R. (Coll. G)																													1896-09-03																						South Africa					Afrique du Sud												-28.99861	25.0925																																																					Heliophila stenocarpa Schltr.									Magnoliophyta	Magnoliopsida	Capparales	Brassicaceae												
1099023497																																																											SNSB-M	BSMvplantscoll			PreservedSpecimen				http://id.snsb.info/Collection/20466-29245-20286	M-0108059 / 29245 / 20286		Ecklon, U.J. (no. 91b)																																																								"Africa, In sylvarum marginibus collium in ""Adow"" et ad flumen ""Sondagsrivier"" altit. III (Uitenhage)."												-30	26	WGS84																																																				Heliophila glauca Burch. ex DC.								Plantae																
1099023485																																																											SNSB-M	BSMvplantscoll			PreservedSpecimen				http://id.snsb.info/Collection/20463-29242-20283	M-0108056 / 29242 / 20283		Walter, E.																													1953																											Africa, Südwest-Afrika: Bezirk Rehoboth, Farm Namibgrens.												-22	17	WGS84																																																				Heliophila minima (Stephens) Marais								Plantae																
1099023488																																																											SNSB-M	BSMvplantscoll			PreservedSpecimen				http://id.snsb.info/Collection/20461-29240-20281	M-0108054 / 29240 / 20281		Merxmüller, H. (no. 3430)																													1963-09-01																											Africa, Südwestafrika, Distrikt Lüderitz-Süd, Quarzränder nördl. Obib.												-22	17	WGS84																																						holotype														Heliophila obibensis Marais								Plantae																
1099023490																																																											SNSB-M	BSMvplantscoll			PreservedSpecimen				http://id.snsb.info/Collection/20467-29246-20287	M-0108060 / 29246 / 20287		Bean, P.A.																													1985-09-21																											Africa, South Africa, Cape Prov., Oudtshoorn dist., Swartberg Mtn., 4 km East of Blomberg on Botha´s Track.												-30	26	WGS84																																						isotype														Heliophila ephemera P.A.Bean								Plantae																
1099023562																																																											SNSB-M	BSMvplantscoll			PreservedSpecimen				http://id.snsb.info/Collection/20473-29252-20293	M-0108066 / 29252 / 20293																															1851-08-10																											Africa												-30	26	WGS84																																																				Heliophila coronopifolia L.								Plantae																
912206458																										K000230356													2010-12-13 17:32:48.77																				K	Herbarium			PreservedSpecimen				http://specimens.kew.org/herbarium/K000230356	K000230356	2705	Burchell, W.J.																	With K000230357  More information on sheet.												1813-03-07																	South Africa					South Africa	ZA				Bavers Pam  Philipstown Div.																																																					Marais, W.	1962-01-09												Heliophila suavissima Burch. ex DC.							CRUCIFERAE					CRUCIFERAE	Heliophila		suavissima				Burch. ex DC.					Author citation previously entered as: DC.
912206428																										K000230374													2004-06-29 10:07:03.96																				K	Herbarium			PreservedSpecimen				http://specimens.kew.org/herbarium/K000230374	K000230374	s.n.  s.n.	Pappe																	Harvey, Recd. May 1873  ?Caledon? - written on sheet.  More information on sheet.																													South Africa										Zwartberg																																																				Unknown type material	Marais, W.	1963-12-12												Heliophila linearis (Thunb.) DC. var. linearis							CRUCIFERAE					CRUCIFERAE	Heliophila		linearis	linearis	var.		(Thunb.) DC.					Author citation previously entered as: (Thumb.) DC.
912206488																										K000230422													2004-06-28 15:11:11.967																				K	Herbarium			PreservedSpecimen				http://specimens.kew.org/herbarium/K000230422	K000230422	9007	Pearson, H.H.W.																	Percy Sladen Memorial Expedition 1915-16. Keetmanshoop-Ababies-Windhoek.  More information on sheet.												1916-01-03								Granitic sand									Namibia										North of Nauchas																																																					Marais, W.	1963-10-11												Heliophila minima (Stephens) Marais							CRUCIFERAE					CRUCIFERAE	Heliophila		minima				(Stephens) Marais					Author citation previously entered as: (Stephens)Marais
912206512																										K000230409													2004-06-28 12:14:28.72																				K	Herbarium			PreservedSpecimen				http://specimens.kew.org/herbarium/K000230409	K000230409	7530	Bolus, H.																	Le. Pl. 2325 - Written on label.  More information on sheet.												1892-00-00								In [clivis montium-crossed out] apestris.									South Africa										Prope Piquelberg		183.0																																																			WM.	1963-01-15												Heliophila patens Oliv.							CRUCIFERAE					CRUCIFERAE	Heliophila		patens				Oliv.					
912206510																										K000230440													2004-06-30 15:00:31.93																				K	Herbarium			PreservedSpecimen				http://specimens.kew.org/herbarium/K000230440	K000230440	8814	Schlechter																	WM. 6.2.63  More information on sheet.  With K000230439, K000230441												1896-09-02																	South Africa										Enelbank		1219.0																										label																																						Heliophila namaquana Bolus							CRUCIFERAE					CRUCIFERAE	Heliophila		namaquana				Bolus					
912206447																										K000230371													2005-09-12 15:50:30.543																				K	Herbarium			PreservedSpecimen				http://specimens.kew.org/herbarium/K000230371	K000230371	77																		Herbarium Benthamianum 1854  With K000230372  More information given																			Aug.							Herbacea subglabra, siliquis linearibus compressis remote subsinuatis stylo acuminatis, folis lanceolatis falcatis subrigidis mucronulatis.													"In collibus arenosis ad fluvium ""Zwartkopsrivie"" (Uitenhage)"																																																					Marais, W.	1963-12-12												Heliophila linearis (Thunb.) DC. var. linearis							CRUCIFERAE					CRUCIFERAE	Heliophila		linearis	linearis	var.		(Thunb.) DC.					Author citation previously entered as: (Thumb.) DC.
912206516																										K000230414													2004-06-28 12:58:03.807																				K	Herbarium			PreservedSpecimen				http://specimens.kew.org/herbarium/K000230414	K000230414	7580	Philips, E.P.																	More information on sheet												1911-09-11								Common.						Flrs. pale blue			South Africa										Cape  Giftberg		305.0	610.0																																																	isotype														Heliophila thunbergii  var. thunbergii							CRUCIFERAE					CRUCIFERAE	Heliophila		thunbergii	thunbergii	var.							
912206464																										K000230362													2004-06-23 17:02:38.277																				K	Herbarium			PreservedSpecimen				http://specimens.kew.org/herbarium/K000230362	K000230362	1631	Schlechter, F.R.R.																	Schlechter 2355 & 1631 present a mixture.  This is probably part of the collection from George - written on type cover.												1892-10-02																	South Africa										In collibus pr. Malmesbury.  Hills near Malmesbury  Malmesbury Div.		130.0																																																			Marais, W.	1962-11-09												Heliophila subulata Burch. ex Dc.							CRUCIFERAE					CRUCIFERAE	Heliophila		subulata				Burch. ex Dc.					
912206645																										K000230572													2004-07-14 11:49:39.743																				K	Herbarium			PreservedSpecimen				http://specimens.kew.org/herbarium/K000230572	K000230572	1268	Cooper, T.																	With K000230573												1862-00-00																	KwaZulu-Natal																																																														isotype	Marais, W.	1962-03-01												Heliophila scandens Harv.							CRUCIFERAE,CRUCIFERAE					CRUCIFERAE,CRUCIFERAE	Heliophila		scandens				Harv.					
912206490																										K000230402													2004-06-28 09:55:42.303																				K	Herbarium			PreservedSpecimen				http://specimens.kew.org/herbarium/K000230402	K000230402	7576a	Drege																	With K000230403  More information on sheet.																			Aug-Oct										South Africa										Cape  Paare mt.   Paare Div.																																																					Marais, W.	1964-05-26												Heliophila concatenata Sond.							CRUCIFERAE					CRUCIFERAE	Heliophila		concatenata				Sond.					
912206647																										K000230548													2004-07-13 16:06:11.987																				K	Herbarium			PreservedSpecimen				http://specimens.kew.org/herbarium/K000230548	K000230548	715	Tolken; Venter; Oliver																	'373582' stamped on sheet.												1977-09-06								Stony places, well-drained clay loam. Karoo vegetation. Herbaceous annual in shade of rocks or bushes. Local occurrence. common.						Flowers white			Cape Province										Richtersveld. Cornellsberg in Stinkfontein mountains. Southern slopes to neck of south of top.  Grid Ref. 2817 CA																																																				isotype														Heliophila cornellsbergia B.J.Pienaar & Nicholas							CRUCIFERAE					CRUCIFERAE	Heliophila		cornellsbergia				B.J.Pienaar & Nicholas					Author citation previously entered as: B.J.Pienaar & A.Nicholas
912206484																										K000230420													2004-06-28 14:50:12.44																				K	Herbarium			PreservedSpecimen				http://specimens.kew.org/herbarium/K000230420	K000230420	4791	Pearson, H.H.W.																	Percy Sladen Memorial Expedition in South-West Africa, 1908-1909.  More information on sheet.												1909-02-18								Sandy plain						Petals blue, Stamins 6			South Africa										Great Namaqualand  Schakalskuppe		1372.0																																																			Marais, W.	1963-10-11												Heliophila minima (Stephens) Marais							CRUCIFERAE					CRUCIFERAE	Heliophila		minima				(Stephens) Marais					Author citation previously entered as: (Stephens)Marais
912206655																										K000230561													2004-07-14 09:56:25.487																				K	Herbarium			PreservedSpecimen				http://specimens.kew.org/herbarium/K000230561	K000230561	8557	Burchell																	More information on sheet.  WIth K000230560												1815-07-25														Flous incarnati - el rosei- inodosi - pedalis stuita.			South Africa																																																														Unknown type material	Marias, W.	1962-05-28												Heliophila scoparia Burch. ex DC. var. scoparia							CRUCIFERAE					CRUCIFERAE	Heliophila		scoparia	scoparia	var.		Burch. ex DC.					
912206643																										K000230557													2004-07-14 09:32:36.947																				K	Herbarium			PreservedSpecimen				http://specimens.kew.org/herbarium/K000230557	K000230557	10577	C.L.																	More information on sheet.												1904-12-00																	South Africa										In declivibus - Garcias Pass in dit Riversdale		457.0																																																		syntype	Marais, W.	1964-01-06												Heliophila elongata (Thunb.) DC.							CRUCIFERAE					CRUCIFERAE	Heliophila		elongata				(Thunb.) DC.					
912206650																										K000230555													2004-07-14 09:11:24.007																				K	Herbarium			PreservedSpecimen				http://specimens.kew.org/herbarium/K000230555	K000230555	4605																		More information on sheet.  With K000230556												1814-02-07							a-7-2-14							Flous flavide albi			South Africa										Between Krakakomma & upper part of maitland river.  Port Elizabeth Div.																												label																								Unknown type material	Marais, W.	1964-01-06												Heliophila elongata (Thunb.) DC.							CRUCIFERAE					CRUCIFERAE	Heliophila		elongata				(Thunb.) DC.					
912206609																										K000230556													2004-07-14 09:19:53.727																				K	Herbarium			PreservedSpecimen				http://specimens.kew.org/herbarium/K000230556	K000230556	3933																		More information on sheet.  With K000230555												1813-10-05														Caulis 1 1/2 - ped virgati subsinplia. Folia crapinscula conacea - Flours parvi albe odrratissini - diligue dependentes.			South Africa										Between Kasouga & Port Alfred, Buthnest Div.																												label																								Unknown type material	Marais, W.	1964-01-06												Heliophila elongata (Thunb.) DC.							CRUCIFERAE					CRUCIFERAE	Heliophila		elongata				(Thunb.) DC.					
912206560																										K000230552													2004-07-13 16:44:15.0																				K	Herbarium			PreservedSpecimen				http://specimens.kew.org/herbarium/K000230552	K000230552	s.n.	Bowie [?]																																														Cape Province																																																														holotype	Shulz, O.E.	1930-00-00												Heliophila ramosissima O.E.Schulz							CRUCIFERAE					CRUCIFERAE	Heliophila		ramosissima				O.E.Schulz					
885584928																										http://n2t.net/ark:/65665/384760873-5345-439e-809d-0797df65e042																				https://creativecommons.org/publicdomain/zero/1.0/								PhysicalObject					US	Botany			PreservedSpecimen				http://n2t.net/ark:/65665/384760873-5345-439e-809d-0797df65e042	552123.2091797	10050	R. Schlechter	1											http://collections.mnh.si.edu/media/index.php?irn=10059963		Genbank:				552123													19	19	1897	1	19	19 Jan 1897										Africa, South Africa, Cape Province	Africa				South Africa		Cape Province			Gydouwbergen.		1800	1800																																																	Isotype														Heliophila aspera							Plantae, Dicotyledonae, Capparales, Brassicaceae	Plantae		Dicotyledonae	Capparales	Brassicaceae	Heliophila		aspera				Schltr.					
1258730986									http://www.tropicos.org/Specimen/1506174																	urn:catalog:MO:Tropicos:1506174										http://creativecommons.org/licenses/by/4.0/legalcode			2011-12-22 05:01:00.0								Missouri Botanical Garden							PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15859		MO	MO	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:1506174	1506174	Goldblatt 11347	Peter Goldblatt|John C. Manning	1																											801					2000	8	8												Africa & Madagascar				Namibia	NA				2716 (Sud Witputz) DC. Farm Spitzkop, kloof ca. 3 km south of farm houses, in narrow kloof running south.																																																										40022853								Heliophila L.								Plantae				Brassicaceae	Heliophila		Undesignated				L.		ICNafp		No opinion	
1259196710									http://www.tropicos.org/Specimen/1933762																	urn:catalog:MO:Tropicos:1933762										http://creativecommons.org/licenses/by/4.0/legalcode			2009-07-17 16:54:00.0								Missouri Botanical Garden							PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15859		MO	MO	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:1933762	1933762	Goldblatt 12317	Peter Goldblatt|Lendon J. Porter																												1166					2003	9	19												Africa & Madagascar				South Africa	ZA	Western Cape			3220 (Sutherland) DA. Roggeveld Escarpment south of  Sutherland  on  road  to  Komsberg  Pass  near  farm  Gunsfontein,  wet  rocky  flats.																																																										40022853								Heliophila L.								Plantae				Brassicaceae	Heliophila		Undesignated				L.		ICNafp		No opinion	
1056599072																										2314840													2015-04-20																				NHMUK	BOT			Specimen			"{""collectionkind"": ""Sheet"", ""recordtype"": ""Specimen - single"", ""created"": ""2007-09-27"", ""centroid"": true, ""subdepartment"": ""Flowering Plants"", ""determinations"": {""filedAs"": [""True"", "" False"", "" False"", "" False"", "" False""], ""name"": [""Heliophila digitata L.f."", "" Heliophila odontopetala Zahlbr."", "" Heliophila aggregata (Eckl. & Zeyh.) Steud."", "" Heliophila gracilis Sond."", "" Heliophila chamomillifolia Schinz""]}, ""labellocality"": ""Twentifourriver Mountains."", ""dqi"": ""Minor errors""}"	87a98024-9dae-4367-9e7c-17abf28bf2f0	BM000552492	2690	Arnold Penther; b.1865; d.1931																NHMUK:ecatalogue:4517986																														Africa; South Africa	Africa				South Africa																	-28.99853	25.092539						28 59 54.71 S	025 05 33.14 E								Google Earth																								Type		1963-02-27												Heliophila digitata L.f.							Brassicaceae					Brassicaceae	Heliophila		digitata				L.f.					
1009059126													2012-11-02													HE806196													2012-11-02			MaterialSample																									HE806196			Lysak & Mandakova #11														HE806196																																					South Africa:Western Cape, Olifants River valley, Citrusdal, gravel road Citrusdal-Algeria																	-32.47	18.99																																													302131								Heliophila africana							species										Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Brassicales;Brassicaceae;Heliophileae;Heliophila							
411949476																																																											SANBI	PRECIS			PreservedSpecimen					NBG0002785-0		Barker, W.F.																																	1949	8	4																SOUTH AFRICA					Not available																0.2500000																																					Marais,W.													Heliophila latisiliqua var. latisiliqua												BRASSICACEAE	Heliophila		latisiliqua	var. latisiliqua	Variety		E.Mey. ex Sond.					
411998689																																																											SANBI	PRECIS			PreservedSpecimen					NBG0002798-0		Barker, W.F.																																	1940	9	15																SOUTH AFRICA					Not available																0.2500000																																					Marais,W.													Heliophila digitata												BRASSICACEAE	Heliophila		digitata		Species		L.f.					
412239956																																																											SANBI	PRECIS			PreservedSpecimen					PRE0403158-0		Esterhuysen, E.E.																																	1941	8	27																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila bulbostyla												BRASSICACEAE	Heliophila		bulbostyla		Species		P.E.Barnes					
412240813																																																											SANBI	PRECIS			PreservedSpecimen					PRE0403934-0		Marloth, H.W.R.																																	1925	8	29																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila variabilis												BRASSICACEAE	Heliophila		variabilis		Species		Burch. ex DC.					
412240816																																																											SANBI	PRECIS			PreservedSpecimen					PRE0403937-0		Leipoldt, C.L.																																	1941	7	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila variabilis												BRASSICACEAE	Heliophila		variabilis		Species		Burch. ex DC.					
412240822																																																											SANBI	PRECIS			PreservedSpecimen					PRE0403943-0		Leipoldt, C.L.																																	1941	9	8																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila variabilis												BRASSICACEAE	Heliophila		variabilis		Species		Burch. ex DC.					
412240823																																																											SANBI	PRECIS			PreservedSpecimen					PRE0403944-0		Leipoldt, C.L.																																	1939	7	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila variabilis												BRASSICACEAE	Heliophila		variabilis		Species		Burch. ex DC.					
412240852																																																											SANBI	PRECIS			PreservedSpecimen					PRE0403973-0		Drege, F.																																																			SOUTH AFRICA					Not available																0.2500000																																																		Heliophila deserticola var. deserticola												BRASSICACEAE	Heliophila		deserticola	var. deserticola	Variety		Schltr.					
412240855																																																											SANBI	PRECIS			PreservedSpecimen					PRE0403976-0		Van der Schijff, H.P.; Schweickerdt, H.G.W.J.																																	1961	7	17																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila deserticola var. deserticola												BRASSICACEAE	Heliophila		deserticola	var. deserticola	Variety		Schltr.					
412240871																																																											SANBI	PRECIS			PreservedSpecimen					PRE0403992-0		Van der Schijff, H.P.																																	1967	8	15																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila deserticola var. deserticola												BRASSICACEAE	Heliophila		deserticola	var. deserticola	Variety		Schltr.					
412240913																																																											SANBI	PRECIS			PreservedSpecimen					PRE0404034-0		Schenck, A.																																	1885	4	30																NAMIBIA					Not available																0.2500000																																																		Heliophila deserticola var. deserticola												BRASSICACEAE	Heliophila		deserticola	var. deserticola	Variety		Schltr.					
412241790																																																											SANBI	PRECIS			PreservedSpecimen					PRE0404992-0		Schlechter, F.R.R.																																	1892	9	4																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila digitata												BRASSICACEAE	Heliophila		digitata		Species		L.f.					
412241801																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405003-0		Curator Pretoria Bot. Garden,																																	1918	10	4																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila digitata												BRASSICACEAE	Heliophila		digitata		Species		L.f.					
412241836																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405038-0		Henrici, M.G.A.																																	1930	9	22																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila lactea												BRASSICACEAE	Heliophila		lactea		Species		Schltr.					
412241838																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405040-0		Drege,																																	1830	8	12																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila lactea												BRASSICACEAE	Heliophila		lactea		Species		Schltr.					
412241861																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405063-0		Muir, J.																																	1915	8	26																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila pendula												BRASSICACEAE	Heliophila		pendula		Species		Willd.					
412241892																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405094-0		Marloth, H.W.R.																																	1916	10	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila coronopifolia												BRASSICACEAE	Heliophila		coronopifolia		Species		L.					
412241893																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405095-0		Zeyher, C.L.P.; Ecklon, C.F.																																		7																	SOUTH AFRICA					Not available																0.2500000																																																		Heliophila coronopifolia												BRASSICACEAE	Heliophila		coronopifolia		Species		L.					
412241991																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405193-0		Andreae, H.																																	1920	7	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila crithmifolia												BRASSICACEAE	Heliophila		crithmifolia		Species		Willd.					
412242024																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405226-0		Van der Schijff, H.P.; Schweickerdt, H.G.W.J.																																	1961	7	17																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila trifurca												BRASSICACEAE	Heliophila		trifurca		Species		Burch. ex DC.					
412242103																																																											SANBI	PRECIS			PreservedSpecimen					PRE0405305-0		Schlechter, F.R.R.																																	1896	8	28																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila crithmifolia												BRASSICACEAE	Heliophila		crithmifolia		Species		Willd.					
412243184																																																											SANBI	PRECIS			PreservedSpecimen					PRE0406362-0		Werdermann, E.; Oberdieck, H.D.																																	1958	11	1																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila linearis var. linearifolia												BRASSICACEAE	Heliophila		linearis	var. linearifolia	Variety		(Thunb.) DC.; (Burch. ex DC.) Marais;					
412243191																																																											SANBI	PRECIS			PreservedSpecimen					PRE0406369-0		Ecklon, C.F.; Zeyher, C.L.P.																																	1829	11	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila linearis var. linearifolia												BRASSICACEAE	Heliophila		linearis	var. linearifolia	Variety		(Thunb.) DC.; (Burch. ex DC.) Marais;					
412243226																																																											SANBI	PRECIS			PreservedSpecimen					PRE0406404-0		Hanekom, W.J.																																	1968	9	7																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila arenaria var. arenaria												BRASSICACEAE	Heliophila		arenaria	var. arenaria	Variety		Sond.					
412243241																																																											SANBI	PRECIS			PreservedSpecimen					PRE0406419-0		Leipoldt, C.L.																																	1941	7	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila arenaria var. acocksii												BRASSICACEAE	Heliophila		arenaria	var. acocksii	Variety		Sond.; Marais;					
412243259																																																											SANBI	PRECIS			PreservedSpecimen					PRE0406437-0		Van Breda,																																	1961	9	27																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila africana												BRASSICACEAE	Heliophila		africana		Species		(L.) Marais					
412243263																																																											SANBI	PRECIS			PreservedSpecimen					PRE0406441-0		Drege,																																	1830	10	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila africana												BRASSICACEAE	Heliophila		africana		Species		(L.) Marais					
412243940																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407121-0		Ecklon, C.F.; Zeyher, C.L.P.																																	1829	11	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila linearis var. linearifolia												BRASSICACEAE	Heliophila		linearis	var. linearifolia	Variety		(Thunb.) DC.; (Burch. ex DC.) Marais;					
412243947																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407128-0		Whellan, J.A.																																	1957	12	18																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila linearis var. linearifolia												BRASSICACEAE	Heliophila		linearis	var. linearifolia	Variety		(Thunb.) DC.; (Burch. ex DC.) Marais;					
412243949																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407130-0		De Vos, M.P.																																	1947	12	27																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila linearis var. linearifolia												BRASSICACEAE	Heliophila		linearis	var. linearifolia	Variety		(Thunb.) DC.; (Burch. ex DC.) Marais;					
412243989																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407170-0		Drege,																																	1830	8	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila cornuta var. squamata												BRASSICACEAE	Heliophila		cornuta	var. squamata	Variety		Sond.; (Schltr.) Marais;					
412244028																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407209-0		Esterhuysen, E.E.																																	1954	9	19																SOUTH AFRICA					Not available																0.2500000																																					Marais													Heliophila linearis												BRASSICACEAE	Heliophila		linearis		Species		(Thunb.) DC.					
412244042																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407223-0		Roberts, B.R.																																	1963	1	23																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila suavissima												BRASSICACEAE	Heliophila		suavissima		Species		Burch. ex DC.					
412244045																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407226-0		Smith, C.A.																																	1927	12	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila suavissima												BRASSICACEAE	Heliophila		suavissima		Species		Burch. ex DC.					
412244086																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407267-0		Ecklon, C.F.; Zeyher, C.L.P.																																	1829	11	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila africana												BRASSICACEAE	Heliophila		africana		Species		(L.) Marais					
412244117																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407298-0		Galpin, E.E.																																	1893	11	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila brassicifolia												BRASSICACEAE	Heliophila		brassicifolia		Species		Eckl. & Zeyh.					
412244525																																																											SANBI	PRECIS			PreservedSpecimen					PRE0408038-0		Ecklon, C.F.; Zeyher, C.L.P.																																	1829	11	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila subulata												BRASSICACEAE	Heliophila		subulata		Species		Burch. ex DC.					
412244545																																																											SANBI	PRECIS			PreservedSpecimen					PRE0408058-0		Tyson, W.																																																			SOUTH AFRICA					Not available																0.2500000																																																		Heliophila subulata												BRASSICACEAE	Heliophila		subulata		Species		Burch. ex DC.					
412244926																																																											SANBI	PRECIS			PreservedSpecimen					PRE0407928-0		Dyer, R.A.																																	1928	4	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila suavissima												BRASSICACEAE	Heliophila		suavissima		Species		Burch. ex DC.					
412245008																																																											SANBI	PRECIS			PreservedSpecimen					PRE0408009-0		Bolus, H.																																	1905	8	31																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila acuminata												BRASSICACEAE	Heliophila		acuminata		Species		(Eckl. & Zeyh.) Steud.					
412245254																																																											SANBI	PRECIS			PreservedSpecimen					PRE0408830-0		Verdoorn, I.C.																																	1937	9	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila carnosa												BRASSICACEAE	Heliophila		carnosa		Species		(Thunb.) Steud.					
412245257																																																											SANBI	PRECIS			PreservedSpecimen					PRE0408833-0		Flanagan, H.G.																																	1893	11	30																SOUTH AFRICA					Not available																0.2500000																																																		Heliophila carnosa												BRASSICACEAE	Heliophila		carnosa		Species		(Thunb.) Steud.					
